,revid_A,revid_B,distCol
1729,986349135,1021732883,0.0
1730,988638385,1021734055,0.0
1731,1026470342,1031176840,0.5
1732,1026472216,1028311245,0.5
1733,676930901,1028311199,0.5
1734,676931058,1026208660,0.0
1735,676931171,1028003975,0.5
1736,676931257,934729034,0.0
1737,920700118,1026208660,0.0
1738,944256723,1031490826,0.5
1739,947941918,1026204454,0.0
1740,1017053352,1028003975,0.5
1741,1019581536,1028311245,0.0
1742,1020704764,1021653584,0.0
1743,1021188377,1021733731,0.0
1744,1021653584,1027834092,0.5
1745,1021727734,1031313151,0.5
1746,925217532,1028003975,0.5
1747,926152545,1028311245,0.5
1748,932493922,1031203808,0.5
1749,933659723,1026120318,0.0
1750,969358269,1021732883,0.0
1751,1026066166,1028006997,0.5
1752,1026123293,1030196265,0.5
1753,1026211301,1027834092,0.5
1754,1014614356,1026119464,0.5
1755,1019581536,1024350367,0.5
1756,1027834092,1030210317,0.6666666666666667
1757,1028311199,1031204106,0.6666666666666667
1758,414518744,1026210303,0.0
1759,415260959,934729034,0.0
1760,676930901,1030228934,0.5
1761,676931058,1026470342,0.0
1762,676931058,1030841680,0.5
1763,944256723,1030228934,0.5
1764,1030196265,1030210119,0.0
1765,1021731652,1031203902,0.5
1766,1021731652,1028311245,0.5
1767,1021732883,1024202345,0.5
1768,1021754882,1031559617,0.5
1769,1021754882,1026068418,0.0
1770,1025280293,1030210119,0.5
1771,925217532,1031559165,0.5
1772,926152545,961538323,0.0
1773,926152545,990711368,0.0
1774,930572575,969358269,0.0
1775,932493922,1021188497,0.0
1776,932493922,1021734055,0.0
1777,932493922,1013336910,0.5
1778,960206221,1026470342,0.0
1779,961538323,1030948996,0.5
1780,961538323,1031203808,0.5
1781,986349135,1026120318,0.0
1782,988509148,1021732883,0.0
1783,1001971697,1026118966,0.0
1784,1001971697,1026120318,0.0
1785,1026116621,1028311245,0.5
1786,1026119464,1030948996,0.5
1787,1026204454,1030210119,0.5
1788,1026208660,1028006997,0.5
1789,1026229786,1030210119,0.5
1790,1026229786,1031211876,0.5
1791,1026229786,1026566001,0.0
1792,1012808131,1018870665,0.5
1793,1013336910,1030259444,0.6666666666666667
1794,1014614356,1021188497,0.5
1795,1028004221,1031211876,0.6666666666666667
1796,1028311199,1030949136,0.6666666666666667
1797,414518744,1030210119,0.5
1798,414518744,920701603,0.0
1799,415260959,1031211876,0.5
1800,415260959,1030841680,0.5
1801,519825986,933659723,0.0
1802,676930901,1021754882,0.0
1803,676930901,933659723,0.0
1804,676930901,1013336910,0.5
1805,920700118,1021727734,0.0
1806,951353093,1026068418,0.0
1807,964741318,990711368,0.0
1808,1017053352,1026118966,0.0
1809,1030196265,1031203902,0.0
1810,1030228934,1030950024,0.0
1811,1018870665,1020704764,0.0
1812,1020704764,1021727734,0.0
1813,1021188377,1030950024,0.5
1814,1021188377,1026210303,0.0
1815,1021188497,1026210303,0.0
1816,1021727734,1028311199,0.5
1817,1021734055,1031203902,0.5
1818,1025280293,1026119464,0.0
1819,926152545,1026208660,0.0
1820,930572575,1031203969,0.5
1821,932493922,1026229786,0.0
1822,933659723,1030259444,0.5
1823,933659723,1028003996,0.5
1824,961538323,986349135,0.0
1825,988509148,1019581536,0.5
1826,1024350367,1030950024,0.5
1827,1030210119,1031313151,0.6666666666666667
1828,1031203969,1031313155,0.6666666666666667
1829,1026068418,1031176840,0.5
1830,1026116621,1031203969,0.5
1831,1026116621,1026229786,0.0
1832,1026119464,1026124433,0.0
1833,1026123293,1031203969,0.5
1834,1026123293,1030841680,0.5
1835,1026229786,1027834092,0.5
1836,1026470342,1028311245,0.5
1837,1026566001,1031313151,0.5
1838,1027266569,1030841680,0.5
1839,1014614356,1026211301,0.5
1840,1015608105,1030196265,0.6666666666666667
1841,1027834092,1031203808,0.6666666666666667
1842,1028003996,1031203808,0.6666666666666667
1843,414518744,1030949136,0.5
1844,415260959,1030196265,0.5
1845,428224858,676930972,0.0
1846,676930972,1015289679,0.0
1847,676931058,1015815891,0.0
1848,676931058,1027834092,0.5
1849,676931171,925217532,0.0
1850,676931171,920701603,0.0
1851,676931257,1026116621,0.0
1852,676931257,1015619258,0.5
1853,676931257,1028004221,0.5
1854,920700118,1028006997,0.5
1855,920701603,926152545,0.0
1856,1014614356,1024202345,0.0
1857,1028311245,1030841680,0.0
1858,1030210119,1030259444,0.0
1859,1015815891,1031203808,0.5
1860,1021188377,1024202345,0.5
1861,1021188497,1030259444,0.5
1862,1021188497,1031313151,0.5
1863,1025280293,1031203969,0.5
1864,930572575,944256723,0.0
1865,1026472216,1031204106,0.5
1866,1024202345,1031176840,0.6666666666666667
1867,1028003975,1030210317,0.6666666666666667
1868,428224858,1015619258,0.5
1869,519825986,1028311199,0.5
1870,676931171,1031313151,0.5
1871,951441234,1024350367,0.0
1872,1017053352,1030210119,0.5
1873,1030228934,1031176840,0.0
1874,1030948996,1031203969,0.0
1875,1015289346,1021727734,0.0
1876,1015815891,1026208660,0.0
1877,1020704764,1026123293,0.0
1878,1021188377,1028004109,0.5
1879,1021188497,1026068418,0.0
1880,1021653584,1021754882,0.0
1881,1021731680,1026119464,0.0
1882,926152545,1025280293,0.0
1883,930572575,1026210303,0.0
1884,961538323,1028006997,0.5
1885,961543112,988638385,0.0
1886,969358269,1031203902,0.5
1887,1012808131,1030950024,0.6666666666666667
1888,1012808131,1026120318,0.5
1889,1013336910,1031204106,0.6666666666666667
1890,1015619258,1021733731,0.5
1891,1028003975,1031203969,0.6666666666666667
1892,676930901,1028311245,0.5
1893,676931171,1018870665,0.0
1894,676931257,1026066166,0.0
1895,947941918,1026470342,0.0
1896,951353093,1021653584,0.0
1897,951353093,1028311199,0.5
1898,951441234,1026116621,0.0
1899,1030948996,1031490826,0.0
1900,1015289679,1030259444,0.5
1901,1020704764,1021733731,0.0
1902,1021653584,1021727076,0.0
1903,1021732883,1026068418,0.0
1904,925217532,1026470342,0.0
1905,926152545,1030949136,0.5
1906,930572575,1031203902,0.5
1907,960206221,1028004221,0.5
1908,961538323,1026204454,0.0
1909,988638385,1027266569,0.0
1910,990711368,1026211301,0.0
1911,1001971697,1021731652,0.0
1912,1026123293,1030259444,0.5
1913,1026211301,1031203902,0.5
1914,1012808131,1017053352,0.5
1915,1015608105,1026066166,0.5
1916,1019581536,1021653584,0.5
1917,1028003996,1030196265,0.6666666666666667
1918,414518744,1028004109,0.5
1919,428224858,1021727734,0.0
1920,428224858,926152545,0.0
1921,519825986,676930972,0.0
1922,676930972,1015608105,0.5
1923,676931058,934729034,0.0
1924,920700118,964741318,0.0
1925,920701603,986349135,0.0
1926,947941918,990711368,0.0
1927,951353093,969358269,0.0
1928,1012808131,1028311199,0.0
1929,1014999752,1028006997,0.0
1930,1024202345,1027834092,0.0
1931,1028311199,1030841680,0.0
1932,1030259444,1030949136,0.0
1933,1030948996,1031204106,0.0
1934,1031203969,1031204106,0.0
1935,1015289346,1021732883,0.0
1936,1015815891,1027834092,0.5
1937,1021188377,1028003996,0.5
1938,1021731652,1028004221,0.5
1939,1021731680,1026211301,0.0
1940,1025280293,1028006997,0.5
1941,960206221,1026204454,0.0
1942,961538323,1015289679,0.0
1943,961543112,990711368,0.0
1944,969358269,1015289679,0.0
1945,969358269,1021734055,0.0
1946,988509148,1028006997,0.5
1947,990711368,1030949136,0.5
1948,1001971697,1030259444,0.5
1949,1026123293,1030948996,0.5
1950,1014999752,1026068418,0.5
1951,1019581536,1031203969,0.6666666666666667
1952,1019581536,1031204106,0.6666666666666667
1953,415260959,1031204106,0.5
1954,415260959,1026204454,0.0
1955,676930972,1026229786,0.0
1956,676931058,1024350367,0.0
1957,676931257,1026208660,0.0
1958,1013336910,1028311245,0.0
1959,1015289346,1031559165,0.5
1960,1021653584,1026068418,0.0
1961,1021731652,1021734055,0.0
1962,1021734055,1031176840,0.5
1963,1021734055,1026470342,0.0
1964,1021754882,1026119464,0.0
1965,932493922,1021653584,0.0
1966,932493922,934729034,0.0
1967,932493922,947941918,0.0
1968,933659723,1014614356,0.5
1969,933697724,951353093,0.0
1970,960206221,1026566001,0.0
1971,961538323,1014614356,0.5
1972,961543112,1014999752,0.5
1973,988509148,1030948996,0.5
1974,988638385,1026124433,0.0
1975,1024350367,1031559165,0.5
1976,1026118966,1030196265,0.5
1977,1026211301,1031211876,0.5
1978,1015619258,1030210119,0.6666666666666667
1979,676930901,1021733731,0.0
1980,920701603,1027834092,0.5
1981,944256723,1015289346,0.0
1982,944256723,1031176840,0.5
1983,951353093,951441234,0.0
1984,1012808131,1028004109,0.0
1985,1028003996,1028004109,0.0
1986,1015289346,1021754882,0.0
1987,1021733731,1031211876,0.5
1988,1021734055,1031203808,0.5
1989,1021734055,1026119464,0.0
1990,1025280293,1026211301,0.0
1991,930572575,1028311245,0.5
1992,933697724,1026229786,0.0
1993,934729034,1027266569,0.0
1994,960206221,1030841680,0.5
1995,961543112,1028004109,0.5
1996,988638385,1021727734,0.0
1997,988638385,1031313151,0.5
1998,990711368,1026472216,0.0
1999,1026119464,1026204454,0.0
2000,1026123293,1030210317,0.5
2001,1026210303,1030228934,0.5
2002,1026470342,1031203969,0.5
2003,1030841680,1031559617,0.6666666666666667
2004,414518744,1026208660,0.0
2005,428224858,1030228934,0.5
2006,1017053352,1021732883,0.0
2007,1017053352,1028004221,0.5
2008,1013336910,1014999752,0.0
2009,1015608105,1024202345,0.0
2010,1021731680,1031204106,0.5
2011,926152545,1024350367,0.0
2012,930572575,1021653584,0.0
2013,934729034,1030196265,0.5
2014,934729034,1026470342,0.0
2015,961543112,1030228934,0.5
2016,988509148,1021731652,0.0
2017,1030259444,1031313155,0.6666666666666667
2018,1026120318,1030228934,0.5
2019,1026120318,1030259444,0.5
2020,1026470342,1028004221,0.5
2021,1012808131,1031204106,0.6666666666666667
2022,1015608105,1021188497,0.5
2023,415260959,1019581536,0.5
2024,519825986,930572575,0.0
2025,676930972,1026472216,0.0
2026,676930972,944256723,0.0
2027,951353093,1026118966,0.0
2028,1017053352,1030259444,0.5
2029,1014614356,1030841680,0.0
2030,1020704764,1031313155,0.5
2031,1021653584,1024202345,0.5
2032,1021727734,1031203902,0.5
2033,1021731652,1028003996,0.5
2034,1021733731,1026116621,0.0
2035,1021754882,1028003996,0.5
2036,933659723,1026204454,0.0
2037,934729034,1015619258,0.5
2038,986349135,1028311245,0.5
2039,1001971697,1021653584,0.0
2040,1001971697,1026116621,0.0
2041,1001971697,1031313151,0.5
2042,1026211301,1031203808,0.5
2043,1012808131,1015815891,0.5
2044,415260959,1013336910,0.5
2045,519825986,1027834092,0.5
2046,676930972,1025280293,0.0
2047,676930972,988509148,0.0
2048,676930972,1030948996,0.5
2049,676931058,1028311199,0.5
2050,944256723,1031211876,0.5
2051,951353093,1026066166,0.0
2052,951441234,1028004109,0.5
2053,1017053352,1030196265,0.5
2054,1014999752,1028003996,0.0
2055,1015289346,1024350367,0.0
2056,1021188377,1026118966,0.0
2057,1021188497,1031204106,0.5
2058,1021734055,1030210317,0.5
2059,1021754882,1031313151,0.5
2060,932493922,1026120318,0.0
2061,933697724,1026470342,0.0
2062,960206221,1014999752,0.5
2063,961538323,1030259444,0.5
2064,961543112,1026566001,0.0
2065,986349135,1030259444,0.5
2066,988638385,1015815891,0.0
2067,1001971697,1026208660,0.0
2068,1026208660,1028004221,0.5
2069,1015619258,1026124433,0.5
2070,415260959,1015815891,0.0
2071,428224858,1021727076,0.0
2072,519825986,1028311245,0.5
2073,676930901,1030948996,0.5
2074,676930972,1026211301,0.0
2075,676931257,1015289679,0.0
2076,676931257,1013336910,0.5
2077,920701603,1026124433,0.0
2078,944256723,1028004221,0.5
2079,951441234,1021188377,0.0
2080,951441234,1021188497,0.0
2081,1017053352,1025280293,0.0
2082,1013336910,1015608105,0.0
2083,1015619258,1028311199,0.0
2084,1028003996,1028004221,0.0
2085,1030210119,1031203969,0.0
2086,1015289679,1021727076,0.0
2087,925217532,1024202345,0.5
2088,961538323,1031211876,0.5
2089,961538323,1026472216,0.0
2090,969358269,1026204454,0.0
2091,969358269,1017053352,0.0
2092,986349135,1021653584,0.0
2093,986349135,1030841680,0.5
2094,988509148,1031559165,0.5
2095,990711368,1027834092,0.5
2096,1001971697,1014999752,0.5
2097,1001971697,1027834092,0.5
2098,1026211301,1026472216,0.0
2099,1026211301,1031313155,0.5
2100,1014614356,1025280293,0.5
2101,1019581536,1021727734,0.5
2102,415260959,1021727734,0.0
2103,415260959,926152545,0.0
2104,519825986,1031559165,0.5
2105,676930901,1014614356,0.5
2106,676930972,1019581536,0.5
2107,676930972,1028311245,0.5
2108,920700118,1015289346,0.0
2109,920700118,1026120318,0.0
2110,964741318,1020704764,0.0
2111,1021727076,1026066166,0.0
2112,1021727076,1026472216,0.0
2113,1021731652,1028006997,0.5
2114,933659723,1021731680,0.0
2115,988509148,1015815891,0.0
2116,1024350367,1028003996,0.5
2117,1026066166,1030949136,0.5
2118,1026068418,1030949136,0.5
2119,1026068418,1030950024,0.5
2120,1026068418,1031203902,0.5
2121,1026124433,1030196265,0.5
2122,1026472216,1031313155,0.5
2123,1026566001,1031176840,0.5
2124,1012808131,1026066166,0.5
2125,1015619258,1030228934,0.6666666666666667
2126,1028004109,1031559165,0.6666666666666667
2127,1028004221,1031203808,0.6666666666666667
2128,1028311199,1030228934,0.6666666666666667
2129,428224858,947941918,0.0
2130,519825986,1030259444,0.5
2131,519825986,1026119464,0.0
2132,676930901,1026211301,0.0
2133,676930901,1028003975,0.5
2134,676930901,676930972,0.0
2135,676931058,1031559165,0.5
2136,676931171,1015289346,0.0
2137,920700118,1024202345,0.5
2138,944256723,969358269,0.0
2139,947941918,1021727076,0.0
2140,947941918,1017053352,0.0
2141,951441234,1028003975,0.5
2142,964741318,1028006997,0.5
2143,1017053352,1021733731,0.0
2144,1031203808,1031559165,0.0
2145,1015289679,1030948996,0.5
2146,1018870665,1028004221,0.5
2147,1021653584,1026119464,0.0
2148,1021734055,1027834092,0.5
2149,933659723,1031203902,0.5
2150,961538323,1014999752,0.5
2151,961543112,1021754882,0.0
2152,961543112,1026118966,0.0
2153,990711368,1030196265,0.5
2154,990711368,1013336910,0.5
2155,1026066166,1026470342,0.0
2156,1026470342,1030949136,0.5
2157,1026472216,1030841680,0.5
2158,1013336910,1026116621,0.5
2159,1014614356,1026118966,0.5
2160,1015619258,1030196265,0.6666666666666667
2161,414518744,1031559165,0.5
2162,519825986,1021731652,0.0
2163,676931058,1026119464,0.0
2164,944256723,1030949136,0.5
2165,947941918,1026119464,0.0
2166,951441234,1026229786,0.0
2167,1012808131,1028003996,0.0
2168,1015289346,1021733731,0.0
2169,1021188497,1031559165,0.5
2170,1021727734,1026116621,0.0
2171,1021727734,1028004109,0.5
2172,926152545,1021727076,0.0
2173,930572575,1015608105,0.5
2174,932493922,964741318,0.0
2175,933697724,1020704764,0.0
2176,933697724,988509148,0.0
2177,961538323,1021727734,0.0
2178,961538323,988509148,0.0
2179,961538323,1028311199,0.5
2180,986349135,1026066166,0.0
2181,988638385,1021653584,0.0
2182,988638385,1026210303,0.0
2183,1024350367,1026123293,0.0
2184,1024350367,1026210303,0.0
2185,1026119464,1030841680,0.5
2186,1026120318,1028003975,0.5
2187,1012808131,1031490826,0.6666666666666667
2188,414518744,1021727734,0.0
2189,428224858,1026472216,0.0
2190,519825986,1014614356,0.5
2191,676930901,1015289679,0.0
2192,676931058,1021188377,0.0
2193,676931058,1026068418,0.0
2194,676931257,1026211301,0.0
2195,964741318,1017053352,0.0
2196,1028004221,1031313155,0.0
2197,1030259444,1031490826,0.0
2198,1030949136,1031211876,0.0
2199,1021188497,1021727734,0.0
2200,1021188497,1030196265,0.5
2201,1021653584,1030210317,0.5
2202,1021731652,1021733731,0.0
2203,925217532,1013336910,0.5
2204,930572575,1021727076,0.0
2205,988509148,1030949136,0.5
2206,1026211301,1031204106,0.5
2207,1013336910,1030210317,0.6666666666666667
2208,1028003996,1031211876,0.6666666666666667
2209,414518744,1030950024,0.5
2210,414518744,1030841680,0.5
2211,428224858,1021731680,0.0
2212,676930901,1031203969,0.5
2213,676931058,951441234,0.0
2214,676931171,1026208660,0.0
2215,920700118,1030950024,0.5
2216,1015289679,1030210317,0.5
2217,1015815891,1021188497,0.0
2218,1021653584,1026470342,0.0
2219,1021734055,1026118966,0.0
2220,1021754882,1026470342,0.0
2221,1025280293,1026204454,0.0
2222,961538323,1021732883,0.0
2223,415260959,1017053352,0.0
2224,428224858,1030196265,0.5
2225,676930972,1030841680,0.5
2226,920700118,1030210317,0.5
2227,947941918,1021731652,0.0
2228,951353093,1028006997,0.5
2229,964741318,1026119464,0.0
2230,1013336910,1015619258,0.0
2231,1014614356,1028004109,0.0
2232,1014614356,1028004221,0.0
2233,1014999752,1015619258,0.0
2234,1015289346,1021731680,0.0
2235,1015289679,1021731652,0.0
2236,1018870665,1031313151,0.5
2237,1021188377,1031313151,0.5
2238,1021188497,1028006997,0.5
2239,1021731652,1031559617,0.5
2240,1021733731,1030841680,0.5
2241,934729034,1030259444,0.5
2242,969358269,1026124433,0.0
2243,969358269,1027834092,0.5
2244,986349135,1026118966,0.0
2245,988509148,1028004109,0.5
2246,988509148,1017053352,0.0
2247,1024350367,1028004109,0.5
2248,1026118966,1028003996,0.5
2249,1026472216,1030196265,0.5
2250,1027266569,1030210317,0.5
2251,1012808131,1026124433,0.5
2252,1014999752,1021727076,0.5
2253,1014999752,1030210119,0.6666666666666667
2254,1024202345,1026208660,0.5
2255,1028006997,1031559617,0.6666666666666667
2256,414518744,1014614356,0.5
2257,428224858,1026119464,0.0
2258,428224858,1024202345,0.5
2259,676931058,920701603,0.0
2260,676931058,947941918,0.0
2261,920701603,1021188497,0.0
2262,944256723,1028311199,0.5
2263,944256723,1030841680,0.5
2264,951353093,1021727076,0.0
2265,951441234,1031203902,0.5
2266,964741318,1024202345,0.5
2267,1017053352,1031559165,0.5
2268,1024202345,1028004109,0.0
2269,1030228934,1031211876,0.0
2270,1030228934,1031559165,0.0
2271,1015289679,1030841680,0.5
2272,1021653584,1021727734,0.0
2273,1021731680,1028311245,0.5
2274,1021731680,1031313155,0.5
2275,926152545,1030841680,0.5
2276,930572575,1024350367,0.0
2277,932493922,1030228934,0.5
2278,933697724,1031176840,0.5
2279,969358269,1026119464,0.0
2280,988638385,1021754882,0.0
2281,990711368,1030210317,0.5
2282,1001971697,1030210119,0.5
2283,1026119464,1026123293,0.0
2284,1013336910,1015815891,0.5
2285,1019581536,1030949136,0.6666666666666667
2286,414518744,969358269,0.0
2287,415260959,1030228934,0.5
2288,415260959,1027834092,0.5
2289,676930901,1031203808,0.5
2290,676931058,1026066166,0.0
2291,920700118,1014999752,0.5
2292,920701603,1030949136,0.5
2293,920701603,1026472216,0.0
2294,920701603,1019581536,0.5
2295,944256723,1027834092,0.5
2296,951441234,1030196265,0.5
2297,951441234,1026123293,0.0
2298,964741318,1021731680,0.0
2299,1012808131,1024202345,0.0
2300,1015289346,1031490826,0.5
2301,1015289679,1026566001,0.0
2302,1020704764,1030948996,0.5
2303,1021653584,1031176840,0.5
2304,1021731680,1030841680,0.5
2305,930572575,1015289346,0.0
2306,930572575,1025280293,0.0
2307,932493922,988638385,0.0
2308,934729034,986349135,0.0
2309,961543112,1028006997,0.5
2310,969358269,1025280293,0.0
2311,990711368,1030950024,0.5
2312,1001971697,1015815891,0.0
2313,1026120318,1030210119,0.5
2314,1026208660,1031211876,0.5
2315,1026566001,1030948996,0.5
2316,1026566001,1028006997,0.5
2317,1015608105,1021754882,0.5
2318,1028004109,1030950024,0.6666666666666667
2319,1028311199,1031559617,0.6666666666666667
2320,415260959,1020704764,0.0
2321,676930901,1015815891,0.0
2322,676931171,676931257,0.0
2323,951353093,1026229786,0.0
2324,951353093,1015608105,0.5
2325,1021727734,1030259444,0.5
2326,1021754882,1030259444,0.5
2327,1021754882,1030841680,0.5
2328,925217532,1026211301,0.0
2329,925217532,947941918,0.0
2330,926152545,932493922,0.0
2331,926152545,1028004221,0.5
2332,960206221,1021727076,0.0
2333,961543112,1030948996,0.5
2334,988509148,1014999752,0.5
2335,1026208660,1031176840,0.5
2336,1014614356,1031211876,0.6666666666666667
2337,414518744,932493922,0.0
2338,676930901,926152545,0.0
2339,676931058,988509148,0.0
2340,676931171,951441234,0.0
2341,920701603,969358269,0.0
2342,944256723,1026472216,0.0
2343,951441234,1030228934,0.5
2344,1015608105,1028004109,0.0
2345,1028004109,1031313151,0.0
2346,1028006997,1030841680,0.0
2347,1015289346,1028003975,0.5
2348,1021188377,1021731652,0.0
2349,1021731680,1030948996,0.5
2350,1021731680,1031313151,0.5
2351,1021754882,1026116621,0.0
2352,926152545,1027834092,0.5
2353,930572575,1012808131,0.5
2354,961543112,1026229786,0.0
2355,969358269,1030210119,0.5
2356,988509148,1021733731,0.0
2357,988509148,1015619258,0.5
2358,990711368,1024350367,0.0
2359,1030210119,1030841680,0.6666666666666667
2360,1026066166,1030196265,0.5
2361,1026566001,1031559165,0.5
2362,1012808131,1020704764,0.5
2363,1013336910,1025280293,0.5
2364,1019581536,1031203808,0.6666666666666667
2365,1019581536,1026229786,0.5
2366,1028003975,1030259444,0.6666666666666667
2367,1028004109,1031176840,0.6666666666666667
2368,1028004221,1031203902,0.6666666666666667
2369,1028311245,1031211876,0.6666666666666667
2370,415260959,1021733731,0.0
2371,676931058,1031176840,0.5
2372,920700118,1031203902,0.5
2373,951353093,1031211876,0.5
2374,951441234,1026204454,0.0
2375,1028004109,1028006997,0.0
2376,1030196265,1031204106,0.0
2377,1015289346,1030948996,0.5
2378,1015289346,1026068418,0.0
2379,1015815891,1031313151,0.5
2380,1020704764,1031203808,0.5
2381,1021653584,1030949136,0.5
2382,1021734055,1030841680,0.5
2383,925217532,1026118966,0.0
2384,933697724,1026118966,0.0
2385,960206221,1021733731,0.0
2386,960206221,1030210119,0.5
2387,969358269,1031559165,0.5
2388,988638385,1019581536,0.5
2389,1001971697,1026123293,0.0
2390,1026066166,1026120318,0.0
2391,1026068418,1028004109,0.5
2392,1013336910,1031203902,0.6666666666666667
2393,1014999752,1026211301,0.5
2394,1028003996,1030259444,0.6666666666666667
2395,414518744,1021733731,0.0
2396,519825986,934729034,0.0
2397,676930901,1026116621,0.0
2398,676930901,1027266569,0.0
2399,676931171,1030210119,0.5
2400,920701603,1020704764,0.0
2401,947941918,1013336910,0.5
2402,947941918,1028311245,0.5
2403,1028003975,1028004109,0.0
2404,1028004109,1028311245,0.0
2405,1015289679,1020704764,0.0
2406,1018870665,1021732883,0.0
2407,1021188497,1026208660,0.0
2408,1021653584,1028004221,0.5
2409,1021727076,1026123293,0.0
2410,1021733731,1025280293,0.0
2411,925217532,1026566001,0.0
2412,932493922,1026470342,0.0
2413,960206221,1026066166,0.0
2414,961538323,1027266569,0.0
2415,961543112,1031211876,0.5
2416,1026119464,1026229786,0.0
2417,1026123293,1027266569,0.0
2418,414518744,1026211301,0.0
2419,519825986,1019581536,0.5
2420,676931058,1030259444,0.5
2421,676931058,951353093,0.0
2422,920701603,1026118966,0.0
2423,944256723,1024350367,0.0
2424,944256723,1026566001,0.0
2425,951353093,988638385,0.0
2426,951441234,988509148,0.0
2427,964741318,1021188377,0.0
2428,1030210317,1031490826,0.0
2429,1030259444,1031211876,0.0
2430,1015289679,1015619258,0.5
2431,1021733731,1031313155,0.5
2432,925217532,1020704764,0.0
2433,930572575,964741318,0.0
2434,960206221,1028003975,0.5
2435,960206221,1028311199,0.5
2436,961538323,1031559617,0.5
2437,1001971697,1031559165,0.5
2438,1024350367,1026204454,0.0
2439,1024350367,1028311199,0.5
2440,1026066166,1026119464,0.0
2441,1026120318,1026566001,0.0
2442,1026120318,1027266569,0.0
2443,1026123293,1028311245,0.5
2444,1026208660,1030196265,0.5
2445,1027266569,1030950024,0.5
2446,1013336910,1021731652,0.5
2447,1014614356,1018870665,0.5
2448,415260959,1026208660,0.0
2449,428224858,1019581536,0.5
2450,676930972,1018870665,0.0
2451,676931257,1024350367,0.0
2452,920700118,1030196265,0.5
2453,920701603,988509148,0.0
2454,951441234,1026566001,0.0
2455,1017053352,1030948996,0.5
2456,1030259444,1031203969,0.0
2457,1030950024,1031203902,0.0
2458,1021188377,1027834092,0.5
2459,1021727076,1028003996,0.5
2460,1021731652,1026116621,0.0
2461,1021733731,1031204106,0.5
2462,925217532,1031559617,0.5
2463,926152545,1030948996,0.5
2464,932493922,1026116621,0.0
2465,960206221,1019581536,0.5
2466,961543112,1026204454,0.0
2467,988638385,1015289346,0.0
2468,988638385,1026472216,0.0
2469,1026068418,1031559617,0.5
2470,1026116621,1026211301,0.0
2471,1026118966,1026208660,0.0
2472,1026204454,1028311245,0.5
2473,1026210303,1026211301,0.0
2474,1026566001,1030210317,0.5
2475,415260959,1028004109,0.5
2476,676931058,1028004221,0.5
2477,676931257,1026204454,0.0
2478,676931257,920701603,0.0
2479,944256723,1018870665,0.0
2480,951353093,1030210119,0.5
2481,951353093,1031313151,0.5
2482,951441234,1031204106,0.5
2483,1014614356,1031313155,0.0
2484,1014999752,1027834092,0.0
2485,1028004221,1028006997,0.0
2486,1028004221,1028311245,0.0
2487,1030950024,1031211876,0.0
2488,1015289346,1024202345,0.5
2489,1015289346,1031313155,0.5
2490,1015289679,1021727734,0.0
2491,1015289679,1031176840,0.5
2492,1015815891,1026120318,0.0
2493,1018870665,1031559617,0.5
2494,1021653584,1021733731,0.0
2495,1021734055,1030950024,0.5
2496,926152545,1021653584,0.0
2497,926152545,1015619258,0.5
2498,932493922,1020704764,0.0
2499,1030210317,1031313155,0.6666666666666667
2500,1030228934,1031313151,0.6666666666666667
2501,1026210303,1026470342,0.0
2502,1028006997,1030210317,0.6666666666666667
2503,1028006997,1031176840,0.6666666666666667
2504,1030841680,1031203902,0.6666666666666667
2505,428224858,920701603,0.0
2506,676930972,1031176840,0.5
2507,920701603,932493922,0.0
2508,920701603,1030841680,0.5
2509,944256723,1026123293,0.0
2510,951441234,1028006997,0.5
2511,964741318,969358269,0.0
2512,1017053352,1018870665,0.0
2513,1015289679,1026118966,0.0
2514,1021727734,1031176840,0.5
2515,1021754882,1030948996,0.5
2516,1021754882,1026210303,0.0
2517,930572575,1021731680,0.0
2518,932493922,986349135,0.0
2519,932493922,1017053352,0.0
2520,961538323,1015289346,0.0
2521,961538323,1026116621,0.0
2522,1001971697,1030949136,0.5
2523,1001971697,1026119464,0.0
2524,1024350367,1031203808,0.5
2525,1030259444,1030841680,0.6666666666666667
2526,1026116621,1031490826,0.5
2527,1026120318,1027834092,0.5
2528,1026208660,1031204106,0.5
2529,1027266569,1028311245,0.5
2530,1012808131,1030228934,0.6666666666666667
2531,1028311245,1030948996,0.6666666666666667
2532,428224858,1021734055,0.0
2533,676930901,1031204106,0.5
2534,676930901,1026120318,0.0
2535,676931058,1021727734,0.0
2536,676931058,1027266569,0.0
2537,676931058,1028003975,0.5
2538,676931257,1028004109,0.5
2539,920700118,1031313151,0.5
2540,920701603,1026229786,0.0
2541,951353093,1021754882,0.0
2542,951441234,1015815891,0.0
2543,951441234,1019581536,0.5
2544,964741318,1031203902,0.5
2545,1021188377,1026472216,0.0
2546,1021733731,1031490826,0.5
2547,926152545,1031203808,0.5
2548,926152545,1026470342,0.0
2549,930572575,1026124433,0.0
2550,933659723,1028003975,0.5
2551,934729034,1013336910,0.5
2552,988638385,1026118966,0.0
2553,1001971697,1021188377,0.0
2554,1001971697,1021733731,0.0
2555,1001971697,1030950024,0.5
2556,1031211876,1031313155,0.6666666666666667
2557,1026124433,1030259444,0.5
2558,1026204454,1031559617,0.5
2559,1026229786,1031559617,0.5
2560,1026472216,1031313151,0.5
2561,1026566001,1028004221,0.5
2562,1012808131,1026123293,0.5
2563,1013336910,1031559165,0.6666666666666667
